CustomerID,Gender,SeniorCitizen,Partner,Dependents,PaperlessBilling,PaymentMethod
8731-WBBMB,Female,0,Yes,No,No,Bank transfer (automatic)
8734-DKSTZ,Female,0,Yes,Yes,No,Electronic check
8734-FNWVH,Male,0,Yes,Yes,No,Bank transfer (automatic)
8735-DCXNF,Male,0,Yes,No,Yes,Credit card (automatic)
8735-IJJEG,Male,0,Yes,No,No,Credit card (automatic)
8735-NBLWT,Male,0,No,Yes,No,Mailed check
8735-SDUFN,Female,1,Yes,No,No,Bank transfer (automatic)
8738-JOKAR,Female,0,No,No,Yes,Mailed check
8739-QOTTN,Female,0,Yes,No,No,Mailed check
8739-WWKDU,Male,1,No,No,Yes,Electronic check
8739-XNIKG,Female,0,No,No,Yes,Electronic check
8740-CRYFY,Male,0,No,No,Yes,Electronic check
8740-XLHDR,Male,0,No,No,Yes,Mailed check
8741-LQOBK,Female,0,Yes,Yes,No,Bank transfer (automatic)
8745-PVESG,Female,0,No,No,Yes,Credit card (automatic)
8746-BFOAJ,Male,1,No,No,No,Bank transfer (automatic)
8746-OQQRW,Male,0,No,No,No,Mailed check
8747-UDCOI,Female,0,Yes,No,No,Bank transfer (automatic)
8748-HFWBO,Male,0,Yes,Yes,No,Mailed check
8749-CLJXC,Male,0,No,No,No,Mailed check
8749-JMNKX,Male,1,Yes,No,Yes,Bank transfer (automatic)
8749-TZYEC,Male,0,Yes,No,No,Credit card (automatic)
8750-QWZAJ,Female,0,Yes,Yes,No,Bank transfer (automatic)
8751-EDEKA,Female,0,Yes,No,No,Credit card (automatic)
8752-GHJFU,Male,1,Yes,No,Yes,Electronic check
8752-IMQOS,Male,0,Yes,Yes,No,Mailed check
8752-STIVR,Female,0,No,No,Yes,Electronic check
8755-IWJHN,Male,1,Yes,No,Yes,Bank transfer (automatic)
8755-OGKNA,Female,0,Yes,Yes,No,Bank transfer (automatic)
8756-RDDLT,Female,0,No,No,No,Electronic check
8757-TFHHJ,Male,0,No,No,Yes,Credit card (automatic)
8760-ZRHKE,Female,1,Yes,Yes,No,Electronic check
8761-NSOBC,Male,0,No,No,No,Electronic check
8763-KIAFH,Female,0,Yes,Yes,Yes,Mailed check
8766-PAFNE,Male,0,Yes,No,Yes,Credit card (automatic)
8769-KKTPH,Female,0,Yes,Yes,Yes,Credit card (automatic)
8773-HHUOZ,Female,0,No,Yes,Yes,Mailed check
8774-GSBUN,Male,0,Yes,No,No,Mailed check
8775-CEBBJ,Female,0,No,No,Yes,Bank transfer (automatic)
8775-ERLNB,Male,1,Yes,No,No,Electronic check
8775-LHDJH,Female,1,Yes,No,Yes,Electronic check
8777-MBMTS,Female,1,Yes,No,Yes,Credit card (automatic)
8777-PVYGU,Female,0,Yes,No,Yes,Mailed check
8778-LMWTJ,Female,0,No,No,Yes,Electronic check
8779-QRDMV,Male,1,No,No,Yes,Electronic check
8779-YIQQA,Male,0,Yes,Yes,No,Mailed check
8780-IHCRN,Male,0,Yes,Yes,No,Credit card (automatic)
8780-IXSTS,Female,0,No,No,Yes,Electronic check
8780-RSYYU,Female,0,No,No,Yes,Credit card (automatic)
8780-YRMTT,Female,0,No,No,Yes,Mailed check
8782-LKFPK,Male,0,No,No,Yes,Mailed check
8782-NUUOL,Male,0,No,No,No,Mailed check
8784-CGILN,Female,0,No,No,Yes,Bank transfer (automatic)
8785-CJSHH,Female,0,Yes,No,Yes,Electronic check
8785-EPNCG,Male,0,No,No,No,Credit card (automatic)
8788-DOXSU,Male,0,No,No,Yes,Bank transfer (automatic)
8791-GFXLZ,Male,0,No,No,Yes,Bank transfer (automatic)
8792-AOROI,Female,0,Yes,No,No,Mailed check
8799-OXZMD,Female,0,No,No,Yes,Mailed check
8800-JOOCF,Female,0,No,Yes,Yes,Electronic check
8800-ZKRFW,Female,0,Yes,Yes,Yes,Electronic check
8802-UNOJF,Male,1,No,No,Yes,Mailed check
8805-JNRAZ,Female,0,No,No,No,Mailed check
8806-EAGWC,Male,0,No,No,No,Mailed check
8807-ARQET,Female,0,No,No,Yes,Electronic check
8807-OPMBM,Female,0,Yes,Yes,Yes,Credit card (automatic)
8808-ELEHO,Male,1,No,No,Yes,Electronic check
8809-RIHDD,Male,0,Yes,Yes,Yes,Electronic check
8809-XKHMD,Male,0,Yes,No,Yes,Bank transfer (automatic)
8812-ZRHFP,Female,0,Yes,Yes,No,Electronic check
8815-LMFLX,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
8816-VXNZD,Female,0,No,No,Yes,Electronic check
8818-DOPVL,Female,1,No,No,Yes,Electronic check
8818-XYFCQ,Male,0,Yes,Yes,Yes,Credit card (automatic)
8819-IMISP,Male,0,No,No,Yes,Electronic check
8819-WFGGJ,Male,0,Yes,No,Yes,Bank transfer (automatic)
8819-ZBYNA,Female,0,Yes,No,Yes,Credit card (automatic)
8821-KVZKQ,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
8821-XNHVZ,Female,0,Yes,Yes,Yes,Mailed check
8822-KNBHV,Female,0,No,No,Yes,Credit card (automatic)
8823-RLPWL,Female,0,Yes,No,Yes,Credit card (automatic)
8824-RWFXJ,Male,0,Yes,Yes,Yes,Mailed check
8835-VSDSE,Female,0,Yes,No,Yes,Electronic check
8837-VVWLQ,Female,0,No,No,No,Electronic check
8838-GPHZP,Female,0,No,No,Yes,Mailed check
8840-DQLGN,Female,1,Yes,No,Yes,Bank transfer (automatic)
8844-TONUD,Male,0,Yes,Yes,Yes,Mailed check
8845-LWKGE,Female,0,Yes,Yes,Yes,Electronic check
8847-GEOOQ,Male,0,Yes,No,Yes,Bank transfer (automatic)
8849-AYPTR,Male,0,Yes,No,No,Electronic check
8849-GYOKR,Female,0,Yes,No,No,Bank transfer (automatic)
8849-PRIQJ,Female,0,Yes,Yes,Yes,Electronic check
8851-RAGOV,Female,0,Yes,No,Yes,Mailed check
8853-TZDGH,Female,0,No,No,Yes,Bank transfer (automatic)
8854-CCVSQ,Male,0,No,No,Yes,Electronic check
8857-CUPFQ,Male,0,Yes,No,No,Mailed check
8859-AXJZP,Male,0,Yes,Yes,Yes,Mailed check
8859-DZTGQ,Male,0,No,No,No,Mailed check
8859-YSTWS,Male,0,No,No,No,Bank transfer (automatic)
8861-HGGKB,Female,0,No,No,No,Electronic check
8865-TNMNX,Male,0,Yes,Yes,No,Mailed check
8868-GAGIO,Male,0,Yes,No,Yes,Mailed check
8868-WOZGU,Male,0,No,No,Yes,Electronic check
8869-LIHMK,Female,0,No,No,Yes,Bank transfer (automatic)
8869-TORSS,Female,0,No,No,Yes,Credit card (automatic)
8871-JLMHM,Female,0,Yes,No,No,Credit card (automatic)
8873-GLDMH,Female,0,No,No,Yes,Mailed check
8873-TMKGR,Male,0,No,No,No,Mailed check
8874-EJNSR,Male,0,Yes,Yes,No,Mailed check
8875-AKBYH,Male,1,No,No,Yes,Electronic check
8878-HMWBV,Male,0,No,No,Yes,Electronic check
8878-RYUKI,Female,0,No,No,Yes,Electronic check
8879-XUAHX,Male,0,Yes,No,Yes,Electronic check
8879-ZKJOF,Female,0,No,No,Yes,Bank transfer (automatic)
8882-TLVRW,Male,0,Yes,Yes,No,Mailed check
8883-ANODQ,Female,0,Yes,Yes,Yes,Credit card (automatic)
8883-GRDWQ,Male,1,No,No,No,Mailed check
8884-ADFVN,Male,1,Yes,No,Yes,Electronic check
8884-FEEWR,Male,0,No,No,No,Bank transfer (automatic)
8884-MRNSU,Male,0,Yes,Yes,No,Bank transfer (automatic)
8885-QSQBX,Female,0,No,No,No,Bank transfer (automatic)
8887-IPQNC,Female,0,Yes,No,Yes,Mailed check
8894-JVDCV,Female,0,No,No,Yes,Credit card (automatic)
8896-BQTTI,Male,0,No,No,Yes,Mailed check
8896-RAZCR,Female,0,No,Yes,No,Mailed check
8898-KASCD,Male,0,No,No,No,Mailed check
8901-HJXTF,Female,0,Yes,Yes,No,Mailed check
8901-UPRHR,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
8902-ZEOVF,Male,0,Yes,Yes,No,Mailed check
8903-WMRNW,Female,0,Yes,No,No,Electronic check
8903-XEBGX,Male,0,No,Yes,Yes,Electronic check
8904-OPDCK,Male,1,Yes,No,Yes,Bank transfer (automatic)
8905-IAZPF,Female,0,Yes,No,Yes,Credit card (automatic)
8908-NMQTX,Male,0,No,No,Yes,Bank transfer (automatic)
8908-SLFCJ,Female,0,No,No,Yes,Credit card (automatic)
8909-BOLNL,Male,0,No,No,No,Mailed check
8910-ICHIU,Female,0,No,No,Yes,Credit card (automatic)
8910-LEDAG,Male,1,Yes,No,No,Credit card (automatic)
8914-RBTSB,Male,0,Yes,No,No,Electronic check
8915-NNTRC,Male,0,Yes,Yes,Yes,Credit card (automatic)
8917-FAEMR,Female,0,No,No,No,Mailed check
8917-SZTTJ,Male,0,Yes,Yes,No,Credit card (automatic)
8919-FYFQZ,Male,1,Yes,No,Yes,Electronic check
8920-NAVAY,Male,1,No,No,Yes,Bank transfer (automatic)
8922-LIEGH,Female,1,No,No,Yes,Electronic check
8922-NPKBJ,Male,0,Yes,Yes,No,Mailed check
8929-KSWIH,Male,0,No,No,No,Bank transfer (automatic)
8930-XOTDP,Female,0,Yes,Yes,No,Mailed check
8931-GJJIQ,Female,0,No,No,Yes,Electronic check
8932-CZHRQ,Male,0,No,No,No,Credit card (automatic)
8937-RDTHP,Male,0,No,No,Yes,Mailed check
8938-UMKPI,Female,0,No,No,Yes,Electronic check
8942-DBMHZ,Male,0,No,No,No,Mailed check
8943-URTMR,Female,0,No,No,Yes,Mailed check
8944-AILEF,Male,0,Yes,No,Yes,Credit card (automatic)
8945-GRKHX,Female,0,No,Yes,No,Electronic check
8945-MUQUF,Male,0,No,No,Yes,Electronic check
8946-BFWSG,Male,0,Yes,Yes,No,Mailed check
8947-YRTDV,Male,0,Yes,Yes,No,Mailed check
8949-JTMAY,Female,0,No,No,Yes,Credit card (automatic)
8950-MTZNV,Male,0,No,No,Yes,Mailed check
8952-WCVCD,Female,0,Yes,No,Yes,Bank transfer (automatic)
8957-THMOA,Female,0,No,Yes,No,Credit card (automatic)
8958-JPTRR,Female,0,Yes,No,No,Electronic check
8961-QDZZJ,Female,0,Yes,Yes,Yes,Electronic check
8963-JLGJT,Male,0,No,Yes,No,Mailed check
8963-MQVYN,Female,0,No,Yes,Yes,Electronic check
8966-KZXXA,Male,0,Yes,Yes,No,Credit card (automatic)
8966-OIQHG,Female,0,Yes,Yes,No,Bank transfer (automatic)
8966-SNIZF,Female,0,Yes,No,No,Bank transfer (automatic)
8967-SZQAS,Female,0,No,No,No,Electronic check
8969-PRHFK,Male,0,No,No,No,Mailed check
8970-ANWXO,Female,0,No,No,Yes,Mailed check
8972-HJWNV,Female,1,Yes,No,Yes,Electronic check
8974-OVACP,Female,0,No,No,No,Mailed check
8975-SKGRX,Male,0,Yes,No,Yes,Bank transfer (automatic)
8976-OQHGT,Female,0,Yes,Yes,No,Mailed check
8979-CAMGB,Male,1,No,No,No,Electronic check
8980-WQFWL,Female,0,No,No,Yes,Electronic check
8981-FJGLA,Male,0,No,Yes,Yes,Mailed check
8982-NHAVY,Male,0,No,No,Yes,Bank transfer (automatic)
8984-EYLLL,Male,0,Yes,No,Yes,Electronic check
8984-HPEMB,Female,0,No,No,Yes,Electronic check
8985-OOPOS,Female,0,No,No,No,Credit card (automatic)
8988-ECPJR,Female,1,Yes,Yes,Yes,Mailed check
8990-YOZLV,Female,0,No,No,Yes,Mailed check
8990-ZXLSU,Female,0,No,No,No,Electronic check
8992-CEUEN,Female,0,No,No,No,Electronic check
8992-JQYUN,Male,0,Yes,No,Yes,Electronic check
8992-OBVDG,Male,0,No,No,No,Mailed check
8992-VONJD,Female,0,No,Yes,Yes,Electronic check
8993-IZEUX,Male,0,No,No,No,Bank transfer (automatic)
8993-PHFWD,Female,0,No,No,No,Electronic check
8996-ZROXE,Male,1,No,No,Yes,Electronic check
8999-BOHSE,Female,1,No,No,No,Bank transfer (automatic)
8999-EXMNO,Female,0,Yes,Yes,No,Mailed check
8999-XXGNS,Female,1,Yes,No,Yes,Credit card (automatic)
8999-YPYBV,Male,0,Yes,Yes,Yes,Mailed check
9000-PLFUZ,Female,1,Yes,No,Yes,Credit card (automatic)
9003-CPATH,Male,0,No,No,No,Electronic check
9013-AQORL,Female,0,No,Yes,No,Credit card (automatic)
9018-PCIOK,Female,0,No,No,Yes,Mailed check
9019-QVLZD,Female,0,No,No,No,Electronic check
9025-AOMKI,Female,0,No,No,Yes,Bank transfer (automatic)
9025-ZRPVR,Male,0,No,No,Yes,Mailed check
9026-LHEVG,Female,0,No,No,No,Electronic check
9026-RNUJS,Male,1,No,No,No,Electronic check
9027-TMATR,Female,0,Yes,No,Yes,Electronic check
9027-YFHQJ,Male,0,No,No,Yes,Bank transfer (automatic)
9028-LIHRP,Male,0,Yes,Yes,No,Credit card (automatic)
9029-FEGVJ,Female,1,Yes,No,No,Mailed check
9030-QGZNL,Female,0,No,No,No,Mailed check
9031-ZVQPT,Male,0,Yes,No,Yes,Electronic check
9033-EOXWV,Female,0,No,No,No,Mailed check
9036-CSKBW,Female,0,No,No,No,Bank transfer (automatic)
9039-RBEEE,Male,0,No,No,Yes,Credit card (automatic)
9039-ZVJDC,Male,0,No,No,Yes,Mailed check
9040-KZVWO,Male,0,No,No,No,Bank transfer (automatic)
9046-DQMTP,Male,0,No,No,No,Bank transfer (automatic)
9046-JBFWA,Male,0,No,Yes,No,Mailed check
9048-JVYVF,Male,0,No,No,Yes,Electronic check
9050-IKDZA,Female,1,No,No,No,Mailed check
9050-QLROH,Male,0,No,No,Yes,Credit card (automatic)
9052-DHNKM,Male,0,No,No,No,Electronic check
9052-VKDUW,Female,1,Yes,No,Yes,Credit card (automatic)
9053-EJUNL,Male,0,No,No,Yes,Electronic check
9053-JZFKV,Male,0,No,No,No,Credit card (automatic)
9054-FOWNV,Male,0,Yes,Yes,Yes,Electronic check
9055-MOJJJ,Female,0,Yes,Yes,No,Mailed check
9057-MSWCO,Male,1,Yes,No,No,Credit card (automatic)
9057-SIHCH,Female,0,No,No,Yes,Electronic check
9058-CBREO,Female,1,No,No,No,Mailed check
9058-HRZSV,Female,1,Yes,No,No,Electronic check
9058-MJLZC,Female,0,No,No,Yes,Electronic check
9060-HJJRW,Female,0,No,No,Yes,Credit card (automatic)
9061-TIHDA,Male,1,Yes,No,Yes,Electronic check
9063-ZGTUY,Female,0,Yes,Yes,Yes,Mailed check
9065-ZCPQX,Male,0,Yes,No,No,Bank transfer (automatic)
9066-QRSDU,Female,0,Yes,No,Yes,Electronic check
9067-SQTNS,Male,0,Yes,Yes,No,Bank transfer (automatic)
9067-YGSCA,Female,0,No,No,No,Credit card (automatic)
9068-FHQHD,Female,0,Yes,Yes,No,Bank transfer (automatic)
9068-VPWQQ,Male,0,Yes,No,No,Credit card (automatic)
9069-LGEUL,Male,0,Yes,No,Yes,Bank transfer (automatic)
9070-BCKQP,Female,0,Yes,No,Yes,Credit card (automatic)
9073-ZZIAY,Male,0,Yes,Yes,No,Electronic check
9074-KGVOX,Male,0,Yes,Yes,Yes,Credit card (automatic)
9076-AXYIK,Male,1,Yes,No,No,Electronic check
9079-LWTFD,Male,0,No,No,No,Mailed check
9079-YEXQJ,Female,0,No,No,No,Electronic check
9081-WWXKP,Female,0,Yes,Yes,No,Credit card (automatic)
9084-OAYKL,Male,0,No,No,No,Mailed check
9086-YJYXS,Male,0,Yes,Yes,No,Bank transfer (automatic)
9087-EYCPR,Female,0,No,No,No,Mailed check
9089-UOWJG,Female,0,Yes,Yes,Yes,Credit card (automatic)
9090-SGQXL,Male,1,Yes,No,Yes,Electronic check
9091-WTUUY,Male,0,Yes,Yes,No,Mailed check
9092-GDZKO,Male,0,No,No,Yes,Credit card (automatic)
9093-FPDLG,Female,0,No,No,Yes,Electronic check
9094-AZPHK,Female,0,No,No,Yes,Electronic check
9095-HFAFX,Female,0,No,No,Yes,Credit card (automatic)
9097-ZUBYC,Male,0,Yes,No,No,Bank transfer (automatic)
9099-FTUHS,Female,0,No,No,No,Electronic check
9101-BWFSS,Female,0,Yes,No,No,Electronic check
9101-NTIXF,Male,0,No,No,No,Mailed check
9102-IAYHT,Female,0,Yes,Yes,Yes,Electronic check
9102-OXKFY,Male,0,No,No,No,Credit card (automatic)
9103-CXVOK,Male,0,Yes,Yes,No,Electronic check
9103-TCIHJ,Female,0,No,No,Yes,Mailed check
9107-UKCKY,Male,0,Yes,No,Yes,Electronic check
9108-EJFJP,Female,0,Yes,No,Yes,Mailed check
9108-EQPNQ,Female,0,Yes,Yes,No,Credit card (automatic)
9110-HSGTV,Female,0,No,No,Yes,Credit card (automatic)
9112-WSNPU,Female,1,No,No,No,Electronic check
9114-AAFQH,Female,0,Yes,No,Yes,Electronic check
9114-DPSIA,Male,0,Yes,Yes,No,Credit card (automatic)
9114-VEPUF,Male,0,Yes,No,No,Electronic check
9115-YQHGA,Male,0,No,No,Yes,Electronic check
9117-SHLZX,Male,0,No,No,Yes,Mailed check
9121-PHQSR,Male,1,Yes,No,Yes,Credit card (automatic)
9122-UMROB,Male,0,No,No,No,Mailed check
9124-LHCJQ,Female,0,No,No,Yes,Mailed check
9127-FHJBZ,Male,0,Yes,Yes,Yes,Electronic check
9127-QRZMH,Male,0,Yes,No,Yes,Bank transfer (automatic)
9128-CPXKI,Female,0,No,No,No,Electronic check
9129-UXERG,Female,1,No,No,Yes,Credit card (automatic)
9133-AYJZG,Female,0,No,No,Yes,Credit card (automatic)
9134-CEQMF,Male,1,Yes,No,Yes,Electronic check
9134-WYRVP,Male,0,No,No,No,Mailed check
9135-HSWOC,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
9135-MGVPY,Male,0,Yes,No,Yes,Mailed check
9136-ALYBR,Male,0,No,No,Yes,Mailed check
9137-NOQKA,Male,1,No,No,No,Electronic check
9137-UIYPG,Female,0,Yes,Yes,Yes,Electronic check
9138-EFSMO,Male,0,Yes,Yes,No,Bank transfer (automatic)
9139-TWBAS,Female,0,Yes,No,No,Bank transfer (automatic)
9139-WQQDY,Female,0,Yes,Yes,No,Mailed check
9140-CZQZZ,Female,0,Yes,No,Yes,Bank transfer (automatic)
9142-KZXOP,Male,0,No,No,No,Credit card (automatic)
9142-XMYJH,Female,0,No,No,No,Credit card (automatic)
9143-CANJF,Female,0,Yes,Yes,No,Electronic check
9146-JRIOX,Female,0,Yes,Yes,No,Mailed check
9150-HEPMB,Male,0,No,No,No,Mailed check
9150-KPBJQ,Female,0,No,No,No,Credit card (automatic)
9152-AMKAK,Male,0,No,No,Yes,Mailed check
9153-BTBVV,Female,0,Yes,No,No,Bank transfer (automatic)
9154-QDGTH,Male,0,Yes,Yes,Yes,Credit card (automatic)
9158-VCTQB,Female,0,Yes,No,Yes,Bank transfer (automatic)
9163-GHAYE,Female,0,No,No,No,Electronic check
9167-APMXZ,Female,0,No,No,Yes,Bank transfer (automatic)
9168-INPSZ,Female,1,Yes,No,No,Electronic check
9169-BSVIN,Male,0,No,No,No,Bank transfer (automatic)
9170-ARBTB,Female,0,Yes,Yes,No,Credit card (automatic)
9170-CCKOU,Male,0,Yes,No,No,Credit card (automatic)
9170-GYZJC,Female,0,Yes,Yes,No,Credit card (automatic)
9172-ANCRX,Female,0,No,No,Yes,Electronic check
9172-JITSM,Female,0,Yes,Yes,Yes,Electronic check
9173-IVZVP,Female,0,Yes,Yes,No,Mailed check
9174-FKWZE,Female,1,No,No,Yes,Electronic check
9174-IHETN,Female,0,No,Yes,No,Credit card (automatic)
9178-JHUVJ,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
9184-GALIL,Female,0,Yes,Yes,No,Mailed check
9185-TQCVP,Male,0,Yes,No,Yes,Electronic check
9189-JWSHV,Female,1,Yes,No,Yes,Electronic check
9190-MFJLN,Male,1,No,No,Yes,Credit card (automatic)
9191-MYQKX,Female,0,Yes,No,Yes,Bank transfer (automatic)
9194-GFVOI,Female,0,Yes,No,No,Credit card (automatic)
9199-PWQVC,Female,0,Yes,No,Yes,Credit card (automatic)
9200-NLNPD,Male,0,Yes,No,Yes,Bank transfer (automatic)
9206-GVPEQ,Male,0,Yes,No,Yes,Electronic check
9207-ZPANB,Male,0,No,No,No,Electronic check
9208-OLGAQ,Female,1,No,No,Yes,Electronic check
9209-NWPGU,Male,0,No,No,No,Electronic check
9210-IAHGH,Female,0,No,No,Yes,Credit card (automatic)
9214-EKVXR,Female,0,No,No,Yes,Mailed check
9220-CXRSC,Female,0,Yes,Yes,No,Credit card (automatic)
9220-ZNKJI,Female,1,Yes,No,No,Credit card (automatic)
9221-OTIVJ,Female,1,No,No,Yes,Electronic check
9223-UCPVT,Female,0,No,No,No,Electronic check
9224-VTYID,Male,0,Yes,Yes,Yes,Mailed check
9225-BZLNZ,Male,0,Yes,No,Yes,Electronic check
9227-LUNBG,Female,0,No,No,No,Electronic check
9227-UAQFT,Male,0,No,No,No,Mailed check
9227-YBAXE,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
9229-RQABD,Male,0,No,No,No,Mailed check
9231-ZJYAM,Female,1,No,No,Yes,Electronic check
9233-PSYHO,Female,1,No,No,Yes,Bank transfer (automatic)
9236-NDUCW,Female,0,No,No,No,Mailed check
9237-HQITU,Female,0,No,No,Yes,Electronic check
9239-GZHZE,Female,0,Yes,No,Yes,Credit card (automatic)
9239-ZBZZV,Female,0,No,No,Yes,Electronic check
9242-TKFSV,Male,0,Yes,Yes,Yes,Credit card (automatic)
9244-ZVAPM,Male,0,No,No,No,Mailed check
9248-OJYKK,Male,1,No,No,Yes,Electronic check
9249-FXSCK,Female,0,No,No,Yes,Credit card (automatic)
9250-WYPLL,Female,0,No,No,No,Electronic check
9251-AWQGT,Female,0,Yes,Yes,No,Mailed check
9251-WNSOD,Female,0,Yes,No,No,Mailed check
9253-QXKBE,Male,1,Yes,No,Yes,Electronic check
9253-VIFJQ,Male,0,Yes,No,No,Credit card (automatic)
9254-RBFON,Female,0,Yes,Yes,No,Bank transfer (automatic)
9256-JTBNZ,Female,0,No,No,No,Bank transfer (automatic)
9257-AZMTZ,Female,0,Yes,Yes,No,Bank transfer (automatic)
9258-CNWAC,Female,0,Yes,Yes,No,Credit card (automatic)
9259-PACGQ,Female,0,Yes,No,No,Electronic check
9261-WDCAF,Male,0,No,No,No,Mailed check
9269-CQOOL,Male,0,No,Yes,Yes,Credit card (automatic)
9272-LSVYH,Male,0,No,No,No,Mailed check
9274-CNFMO,Male,1,Yes,No,No,Electronic check
9274-UARKJ,Female,0,No,No,Yes,Bank transfer (automatic)
9277-JOOMO,Female,0,No,No,No,Mailed check
9278-VZKCD,Female,1,Yes,No,Yes,Electronic check
9279-CJEOJ,Female,1,No,No,Yes,Bank transfer (automatic)
9281-CEDRU,Female,0,Yes,No,No,Bank transfer (automatic)
9281-OFDMF,Male,1,No,No,No,Electronic check
9281-PKKZE,Female,0,Yes,No,Yes,Electronic check
9282-IZGQK,Female,0,No,No,Yes,Electronic check
9283-LZQOH,Male,0,Yes,Yes,Yes,Credit card (automatic)
9286-BHDQG,Male,0,Yes,Yes,No,Credit card (automatic)
9286-DOJGF,Female,1,Yes,No,Yes,Bank transfer (automatic)
9289-LBQVU,Male,0,Yes,No,Yes,Mailed check
9290-SHCMB,Female,1,No,No,Yes,Electronic check
9294-TDIPC,Male,0,No,Yes,No,Mailed check
9297-EONCV,Female,0,No,No,Yes,Bank transfer (automatic)
9297-FVVDH,Female,0,Yes,Yes,Yes,Electronic check
9298-WGMRW,Female,0,Yes,No,Yes,Bank transfer (automatic)
9300-AGZNL,Male,1,No,No,Yes,Electronic check
9300-RENDD,Male,0,No,No,Yes,Electronic check
9305-CDSKC,Female,0,No,No,Yes,Electronic check
9306-CPCBC,Female,0,No,No,Yes,Electronic check
9308-ANMVE,Male,0,No,Yes,Yes,Electronic check
9309-BZGNT,Male,1,Yes,No,Yes,Credit card (automatic)
9313-CDOGY,Male,0,Yes,Yes,No,Electronic check
9313-QOLTZ,Male,0,No,No,No,Mailed check
9314-IJWSQ,Female,0,Yes,Yes,Yes,Electronic check
9314-QDMDW,Male,0,No,No,Yes,Electronic check
9317-WZPGV,Female,1,No,No,Yes,Bank transfer (automatic)
9318-NKNFC,Male,0,No,No,Yes,Mailed check
9323-HGFWY,Female,0,Yes,No,Yes,Credit card (automatic)
9327-QSDED,Male,0,No,No,No,Mailed check
9330-DHBFL,Female,0,Yes,Yes,Yes,Mailed check
9330-IJWIO,Female,0,No,No,Yes,Electronic check
9330-VOFSZ,Female,0,Yes,No,Yes,Credit card (automatic)
9332-GYWLO,Female,0,Yes,Yes,No,Electronic check
9334-GWGOW,Male,1,Yes,No,Yes,Electronic check
9337-SRRNI,Male,0,No,Yes,Yes,Credit card (automatic)
9339-FIIJL,Male,0,Yes,No,No,Bank transfer (automatic)
9342-VNIMQ,Male,0,No,No,Yes,Bank transfer (automatic)
9347-AERRL,Male,0,Yes,No,No,Credit card (automatic)
9348-ROUAI,Female,0,Yes,Yes,No,Credit card (automatic)
9348-YVOMK,Male,0,No,No,Yes,Credit card (automatic)
9350-VLHMB,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
9350-ZXYJC,Female,0,No,No,Yes,Credit card (automatic)
9351-HXDMR,Male,0,Yes,No,Yes,Credit card (automatic)
9351-LZYGF,Female,0,Yes,No,Yes,Credit card (automatic)
9355-NPPFS,Female,1,No,No,Yes,Electronic check
9356-AXGMP,Male,0,Yes,No,Yes,Electronic check
9357-UJRUN,Male,0,Yes,No,Yes,Electronic check
9359-JANWS,Female,0,Yes,No,No,Credit card (automatic)
9359-UGBTK,Female,0,No,No,Yes,Bank transfer (automatic)
9360-AHGNL,Female,1,Yes,No,Yes,Mailed check
9360-OMDZZ,Male,0,No,No,Yes,Electronic check
9361-YNQWJ,Female,0,No,No,Yes,Bank transfer (automatic)
9362-MWODR,Female,0,No,Yes,Yes,Credit card (automatic)
9364-YKUVW,Male,0,No,No,Yes,Mailed check
9365-CSLBQ,Male,0,No,Yes,No,Mailed check
9365-SRSZE,Male,1,Yes,No,Yes,Electronic check
9367-OIUXP,Male,0,No,No,No,Mailed check
9367-TCUYN,Female,0,No,No,No,Mailed check
9367-WXLCH,Male,0,No,No,No,Bank transfer (automatic)
9369-XFEHK,Female,1,Yes,No,Yes,Bank transfer (automatic)
9371-BITHB,Female,0,Yes,Yes,No,Mailed check
9372-TXXPS,Female,0,Yes,No,No,Bank transfer (automatic)
9373-WSLOY,Male,1,Yes,No,Yes,Electronic check
9374-YOLBJ,Female,0,Yes,Yes,No,Electronic check
9375-MHRRS,Male,0,No,No,No,Mailed check
9378-FXTIZ,Female,0,Yes,No,Yes,Credit card (automatic)
9381-NDKME,Female,1,Yes,No,Yes,Credit card (automatic)
9385-EHGDO,Female,0,Yes,Yes,Yes,Mailed check
9385-NXKDA,Female,0,Yes,No,Yes,Credit card (automatic)
9386-LDCZR,Male,0,No,No,Yes,Credit card (automatic)
9388-ZEYVT,Male,0,No,No,No,Electronic check
9389-ACWBI,Female,0,Yes,Yes,No,Credit card (automatic)
9391-DXGGG,Female,1,No,No,No,Credit card (automatic)
9391-EOYLI,Male,1,Yes,No,Yes,Electronic check
9391-LMANN,Male,0,No,Yes,No,Electronic check
9391-TTOYH,Female,0,No,No,Yes,Mailed check
9391-YZEJW,Female,0,No,No,Yes,Bank transfer (automatic)
9392-XBGTD,Male,0,No,Yes,No,Mailed check
9396-ZSFLL,Female,0,No,No,No,Mailed check
9397-TZSHA,Female,0,No,No,No,Credit card (automatic)
9398-MMQTO,Male,0,No,No,No,Credit card (automatic)
9399-APLBT,Female,0,Yes,Yes,Yes,Electronic check
9402-CXWPL,Female,0,No,No,No,Electronic check
